department,province,district,ubigeo,poblacion,sfca_index_per_10k,t_medio_min,n_facilities_in_catchment
JUNIN,JAUJA,YAUYOS,120434,9377.0,9.35606057765652,3.065094295766236,18.0
JUNIN,JUNIN,CARHUAMAYO,120502,8413.0,10.32160681400821,28.263275015333413,3.0
JUNIN,JUNIN,JUNIN,120501,12427.0,10.995073490580463,4.272933275883158,3.0
JUNIN,JUNIN,ONDORES,120503,2800.0,2.764733181905841,45.83920112571428,1.5
JUNIN,JUNIN,ULCUMAYO,120504,7367.0,0.23038206570079015,65.61306113166825,1.0
JUNIN,SATIPO,COVIRIALI,120602,5185.0,4.605131144398424,16.356551586788814,2.0
JUNIN,SATIPO,LLAYLLA,120603,5143.0,2.1710732577848098,42.3667945403461,2.0
JUNIN,SATIPO,MAZAMARI,120604,1035.0,0.0,71.645,0.0
JUNIN,SATIPO,MAZAMARI-PANGOA,120699,22703.0,7.157214761174317,25.35197993168304,2.0
JUNIN,SATIPO,PAMPA HERMOSA,120605,7508.0,2.090632433887897,31.622912315663296,1.0
JUNIN,SATIPO,PANGOA,120606,4305.0,8.289970832156708,14.481667,2.0
JUNIN,SATIPO,RIO NEGRO,120607,32552.000000000004,3.140564228002979,35.18165076898676,2.0
JUNIN,SATIPO,RIO TAMBO,120608,32275.0,3.5821073168662667,64.0632309038265,1.0
JUNIN,SATIPO,SATIPO,120601,38568.0,6.639266280456671,11.305547268411637,2.0
JUNIN,TARMA,ACOBAMBA,120702,13402.0,13.800773180332499,13.593967790105955,4.0
JUNIN,TARMA,HUARICOLCA,120703,3003.0,7.474736577839549,31.8662709047619,3.0
JUNIN,TARMA,HUASAHUASI,120704,15948.0,1.5607387136195887,52.67041314108352,1.0
JUNIN,TARMA,LA UNION,120705,3869.0,11.12459877158449,23.23636210907211,3.0
JUNIN,TARMA,PALCA,120706,6814.0,8.94450923971392,27.250797622541825,2.5
JUNIN,TARMA,PALCAMAYO,120707,8295.0,10.503332678957756,28.994561784207356,2.0
JUNIN,TARMA,SAN PEDRO DE CAJAS,120708,5808.0,7.312377291101544,33.09395699449036,1.0
JUNIN,TARMA,TAPO,120709,5971.0,6.601669423132527,30.892868431251046,1.0
JUNIN,TARMA,TARMA,120701,50517.0,15.227811787941338,3.163501565463111,4.0
JUNIN,YAULI,CHACAPALPA,120802,918.0,0.7120096323998418,54.86321506971677,1.0
JUNIN,YAULI,HUAY-HUAY,120803,1678.0,0.33815394455867887,61.88693637663886,1.0
JUNIN,YAULI,LA OROYA,120801,18829.0,8.81805839996184,9.311316467773116,1.0
JUNIN,YAULI,MARCAPOMACOCHA,120804,1141.0,0.0,90.78982408413671,0.0
JUNIN,YAULI,MOROCOCHA,120805,5412.0,1.6714569862501036,44.48454144567628,1.0
JUNIN,YAULI,PACCHA,120806,1883.0,8.449600301500313,18.467784655868297,2.0
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,120807,1926.0,0.6156764660265592,58.74084916407062,0.5
JUNIN,YAULI,SANTA ROSA DE SACCO,120808,11297.0,8.311200622633768,7.066882949455609,1.0
JUNIN,YAULI,SUITUCANCHA,120809,904.0,0.0,86.07359981194689,0.0
JUNIN,YAULI,YAULI,120810,5969.0,2.8190681310680206,37.366985363712516,1.0
LA LIBERTAD,ASCOPE,ASCOPE,130201,7012.0,8.203191998178296,3.402222701083856,18.5
LA LIBERTAD,ASCOPE,CASA GRANDE,130208,29977.0,10.76041451876229,11.212916937385328,20.5
LA LIBERTAD,ASCOPE,CHICAMA,130202,15056.0,15.879295965921314,16.899480839399576,37.5
LA LIBERTAD,ASCOPE,CHOCOPE,130203,9596.0,12.568599503011752,3.484384639433097,39.0
LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,3010.0,6.910690489532556,17.60034764551495,32.0
LA LIBERTAD,ASCOPE,PAIJAN,130205,23217.0,7.602571153292458,15.069375183443167,6.0
LA LIBERTAD,ASCOPE,RAZURI,130206,8330.0,3.454337986051937,29.482154258583435,3.0
LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,130207,20515.0,12.272325630902468,22.277384678186692,40.0
LA LIBERTAD,BOLIVAR,BAMBAMARCA,130302,3537.0,0.0,147.71088639242294,0.0
LA LIBERTAD,BOLIVAR,BOLIVAR,130301,4788.0,53.916418573429034,41.647732761069335,1.0
LA LIBERTAD,BOLIVAR,CONDORMARCA,130303,2214.0,0.0,221.89448881662148,0.0
LA LIBERTAD,BOLIVAR,LONGOTEA,130304,2324.0,0.0,102.6008493777969,0.0
LA LIBERTAD,BOLIVAR,UCHUMARCA,130305,2888.0,14.490369761226384,54.083057691135735,1.0
LA LIBERTAD,BOLIVAR,UCUNCHA,130306,955.0,0.0,101.8819439287958,0.0
LA LIBERTAD,CHEPEN,CHEPEN,130401,45789.0,8.428994672985995,5.688954053593657,4.0
LA LIBERTAD,CHEPEN,PACANGA,130402,18629.0,6.560222886332208,21.989306998926406,6.0
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,130403,12365.0,5.720264079053491,19.017829003881925,4.0
LA LIBERTAD,GRAN CHIMU,CASCAS,131101,14338.0,18.354119208111502,37.95620934265588,1.0
LA LIBERTAD,GRAN CHIMU,LUCMA,131102,6028.0,0.0,80.9742526861314,0.0
LA LIBERTAD,GRAN CHIMU,MARMOT,131103,2441.0,2.4099435705140118,54.54851373945105,0.5
LA LIBERTAD,GRAN CHIMU,SAYAPULLO,131104,7993.0,0.0,100.56445021550105,0.0
LA LIBERTAD,JULCAN,CALAMARCA,130502,6446.0,2.2268769952243894,50.40527508718585,1.5
LA LIBERTAD,JULCAN,CARABAMBA,130503,7104.0,3.156885317580221,37.947326858108106,1.0
LA LIBERTAD,JULCAN,HUASO,130504,6423.0,0.9854490139461086,56.537946304841974,0.5
LA LIBERTAD,JULCAN,JULCAN,130501,13385.0,8.076932853378015,16.77972607217034,1.0
LA LIBERTAD,OTUZCO,AGALLPAMPA,130602,10571.0,9.595469416086631,28.429305350912873,2.0
LA LIBERTAD,OTUZCO,CHARAT,130604,3095.0,2.0232875736856926,44.75994193537964,1.0
LA LIBERTAD,OTUZCO,HUARANCHAL,130605,5207.0,0.0,83.43881262800078,0.0
LA LIBERTAD,OTUZCO,LA CUESTA,130606,700.0,2.614399150098236,40.41327410714286,1.0
LA LIBERTAD,OTUZCO,MACHE,130608,3195.0,11.417015001106904,11.53104667089202,2.0
LA LIBERTAD,OTUZCO,OTUZCO,130601,25265.0,10.108696160085108,14.108018271457352,1.5
LA LIBERTAD,OTUZCO,PARANDAY,130610,689.0,0.3961587760038883,59.846191806966615,0.5
LA LIBERTAD,OTUZCO,SALPO,130611,6437.0,3.326950616219022,40.281979300916575,2.0
LA LIBERTAD,OTUZCO,SINSICAP,130613,8386.0,0.6788641830711026,56.991295853803955,1.0
LA LIBERTAD,OTUZCO,USQUIL,130614,26282.0,0.08306541012017579,69.41108786336656,0.0
LA LIBERTAD,PACASMAYO,GUADALUPE,130702,37313.0,9.82583488620345,6.071907451705839,4.0
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,130703,3508.0,9.164459248091232,11.048581865165335,4.0
LA LIBERTAD,PACASMAYO,PACASMAYO,130704,26118.0,9.528165047655008,2.6879658040163874,5.0
LA LIBERTAD,PACASMAYO,SAN JOSE,130705,11261.0,9.02095370535179,17.177121113755437,4.0
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,130701,16149.0,8.232039156971044,12.701143211034736,5.0
LA LIBERTAD,PATAZ,BULDIBUYO,130802,3884.0,5.610712749094441,42.497018733264674,1.0
LA LIBERTAD,PATAZ,CHILLIA,130803,12043.0,0.0,103.01348501204018,0.0
LA LIBERTAD,PATAZ,HUANCASPATA,130804,6313.0,0.0,97.07940868556945,0.0
LA LIBERTAD,PATAZ,HUAYLILLAS,130805,2382.0,9.935721327234294,33.16960957178842,1.0
LA LIBERTAD,PATAZ,HUAYO,130806,4304.0,0.0,155.69660580855017,0.0
LA LIBERTAD,PATAZ,ONGON,130807,1701.0,2.7853056346328366,50.42,0.5
LA LIBERTAD,PATAZ,PARCOY,130808,14957.0,0.0,91.97228311994384,0.0
LA LIBERTAD,PATAZ,PATAZ,130809,8063.0,0.0,189.66003658687836,0.0
LA LIBERTAD,PATAZ,PIAS,130810,1596.0,0.0,124.11468140350878,0.0
LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,130811,2797.0,0.0,69.14154987486593,0.0
LA LIBERTAD,PATAZ,TAURIJA,130812,3002.0,0.6742041102456253,62.51116135576282,0.5
LA LIBERTAD,PATAZ,TAYABAMBA,130801,13845.0,16.68271154525683,20.02307565164319,1.0
LA LIBERTAD,PATAZ,URPAY,130813,3019.0,5.567140282708346,42.69821789168599,1.0
LA LIBERTAD,SANCHEZ CARRION,CHUGAY,130902,17388.0,0.5776739920979097,54.297046645502654,1.0
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,130903,9097.0,0.0,143.7101329916456,0.0
LA LIBERTAD,SANCHEZ CARRION,CURGOS,130904,8181.0,2.891414194625033,24.36926804180418,1.0
LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,130901,52995.999999999985,4.580484984558032,8.494996824020683,1.0
LA LIBERTAD,SANCHEZ CARRION,MARCABAL,130905,15103.0,3.1905736801010858,46.74528384029663,2.0
LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,130906,12983.0,0.8386250392649862,45.878424221597484,1.0
LA LIBERTAD,SANCHEZ CARRION,SARIN,130907,9236.0,0.03252419296920308,70.39969076407534,0.0
LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,130908,12433.999999999998,0.0,124.06456222186479,0.0
LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,131002,6367.0,5.454351674287811,33.855678425475105,1.0
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,131003,6966.0,4.752886350546366,40.88695478811369,1.0
LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,131004,2005.0,0.7648407942900731,58.52328859950125,1.0
LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,131005,2758.0,0.0,68.11345905366205,0.0
LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,131006,13213.0,5.37090520341588,36.63100374888367,2.0
LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,131007,3328.0,7.686609067639932,27.0758068359375,1.0
LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,131001,19859.999999999996,6.904604847693213,42.73765281013931,0.0
LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,131008,3814.0,0.0,127.93017341373886,0.0
LA LIBERTAD,TRUJILLO,EL PORVENIR,130102,140507.0,42.925770188609434,1.5466666,40.0
LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,130103,40014.0,44.12014212279533,0.87,40.0
LA LIBERTAD,TRUJILLO,HUANCHACO,130104,45184.0,37.228181440668756,8.962850504519299,40.0
LA LIBERTAD,TRUJILLO,LA ESPERANZA,130105,151845.0,44.23284775178149,0.86,40.0
LA LIBERTAD,TRUJILLO,LAREDO,130106,32989.0,37.4314727144837,4.822945809412227,39.0
LA LIBERTAD,TRUJILLO,MOCHE,130107,30138.0,39.85540235445683,4.944493120107506,40.0
LA LIBERTAD,TRUJILLO,POROTO,130108,3608.0,9.499059702737604,36.450131626940134,39.0
LA LIBERTAD,TRUJILLO,SALAVERRY,130109,13892.0,34.91430220526106,4.680131754851713,39.0
LA LIBERTAD,TRUJILLO,SIMBAL,130110,4172.0,17.56646832158216,24.042404447986577,39.0
LA LIBERTAD,TRUJILLO,TRUJILLO,130101,294899.0,45.20992999971904,0.44712044794590694,40.5
LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,130111,55781.0,42.426868735772,1.8280915280220862,40.0
LA LIBERTAD,VIRU,CHAO,131202,23083.0,12.7159239397885,10.631734013169867,2.0
LA LIBERTAD,VIRU,GUADALUPITO,131203,6486.0,11.915181700635722,21.097704139222945,9.0
LA LIBERTAD,VIRU,VIRU,131201,47282.0,12.150866672440122,8.483338409057993,23.0
LAMBAYEQUE,CHICLAYO,CAYALTI,140116,17407.0,3.9252656240043096,34.16517307577411,24.0
LAMBAYEQUE,CHICLAYO,CHICLAYO,140101,261296.0,22.887079025909618,0.6420459300563346,22.0
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,140102,17671.0,2.5814814233493686,38.757804463131684,21.0
LAMBAYEQUE,CHICLAYO,ETEN,140103,10697.0,16.917583090389,14.533789464709734,22.0
LAMBAYEQUE,CHICLAYO,ETEN PUERTO,140104,2238.0,16.291278277278373,15.761665999999998,22.0
LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,140105,161717.0,22.46534231698774,3.724028464923292,22.0
LAMBAYEQUE,CHICLAYO,LA VICTORIA,140106,77699.0,22.532370636826567,2.279123678279,22.0
LAMBAYEQUE,CHICLAYO,LAGUNAS,140107,9553.0,6.209225235881843,40.95845082246415,25.0
LAMBAYEQUE,CHICLAYO,MONSEFU,140108,30384.0,18.6361575331566,11.337099771705503,22.0
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,140109,2454.0,0.4265906301377319,54.66686989282804,10.0
LAMBAYEQUE,CHICLAYO,OYOTUN,140110,10181.0,0.0,74.85315194381691,0.0
LAMBAYEQUE,CHICLAYO,PATAPO,140117,20917.0,14.498147815099658,11.816354693646314,22.0
LAMBAYEQUE,CHICLAYO,PICSI,140111,8942.0,18.91598398870933,12.487886299094162,22.0
LAMBAYEQUE,CHICLAYO,PIMENTEL,140112,35553.0,19.169911154477216,9.52893280536101,22.0
LAMBAYEQUE,CHICLAYO,POMALCA,140118,23146.0,20.238181604653526,9.76339389095308,22.0
LAMBAYEQUE,CHICLAYO,PUCALA,140119,9281.0,8.426340080232908,19.12489824593255,22.0
LAMBAYEQUE,CHICLAYO,REQUE,140113,12625.0,19.21948191664482,12.696691790732674,22.0
LAMBAYEQUE,CHICLAYO,SANA,140115,12094.0,8.086688644973044,25.303874691251863,23.5
LAMBAYEQUE,CHICLAYO,SANTA ROSA,140114,10965.0,15.25707781021849,17.378003774829004,22.0
LAMBAYEQUE,CHICLAYO,TUMAN,140120,28174.0,17.46891060790494,6.21953273711578,22.0
LAMBAYEQUE,FERRENAFE,CANARIS,140202,12862.0,0.0,122.6646659315814,0.0
LAMBAYEQUE,FERRENAFE,FERRENAFE,140201,32715.0,13.37932550886965,22.523943130612867,22.0
LAMBAYEQUE,FERRENAFE,INCAHUASI,140203,14150.0,0.0,127.59190588513547,0.0
LAMBAYEQUE,FERRENAFE,MANUEL ANTONIO MESONES MURO,140204,4083.0,9.595862080340718,25.923829684055843,22.0
LAMBAYEQUE,FERRENAFE,PITIPO,140205,20879.0,1.0517279215599074,50.321127063293254,7.0
LAMBAYEQUE,FERRENAFE,PUEBLO NUEVO,140206,12064.0,12.901611223781133,22.618677853448272,22.0
LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,140302,1622.0,0.004459908207936811,69.75299013563502,0.5
LAMBAYEQUE,LAMBAYEQUE,ILLIMO,140303,9293.0,7.0403356892668825,23.372153039707307,22.0
LAMBAYEQUE,LAMBAYEQUE,JAYANCA,140304,15083.0,4.0302054306514465,31.6987998989591,21.0
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301,64061.0,17.319909160431237,4.480592728903701,22.0
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,140305,18173.0,8.614905206439872,20.116256787358534,22.0
LAMBAYEQUE,LAMBAYEQUE,MORROPE,140306,38533.0,5.661246765343503,26.738602037214857,21.0
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,140307,24527.0,0.3260558450912306,52.15196416638806,1.0
LAMBAYEQUE,LAMBAYEQUE,OLMOS,140308,36514.99999999999,0.0,70.86677385930896,0.0
LAMBAYEQUE,LAMBAYEQUE,PACORA,140309,6869.0,5.375752047266414,27.579339195516084,21.5
LAMBAYEQUE,LAMBAYEQUE,SALAS,140310,13086.0,0.004854423147870628,89.57573062540118,0.0
LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,140311,12078.0,16.76031256720709,13.923673697135287,22.0
LAMBAYEQUE,LAMBAYEQUE,TUCUME,140312,21350.999999999996,7.7581357435443055,21.842434613132877,22.0
LIMA,BARRANCA,BARRANCA,150201,61188.0,19.361421504191465,2.909127388074459,8.0
LIMA,BARRANCA,PARAMONGA,150202,24009.0,14.946793773158134,16.25648815877379,8.0
LIMA,BARRANCA,PATIVILCA,150203,17108.0,15.246164983967681,14.900583409749824,4.0
LIMA,BARRANCA,SUPE,150204,20537.0,14.815995231289541,15.717096396800896,8.0
LIMA,BARRANCA,SUPE PUERTO,150205,11254.0,19.86224449995686,4.839562164172738,8.0
LIMA,CAJATAMBO,CAJATAMBO,150301,2754.0,0.0,265.6857198039216,0.0
LIMA,CAJATAMBO,COPA,150302,990.0,0.0,253.9003297676768,0.0
LIMA,CAJATAMBO,GORGOR,150303,2272.0,0.0,241.50692375000003,0.0
LIMA,CAJATAMBO,HUANCAPON,150304,1222.0,0.0,224.0090428477905,0.0
LIMA,CAJATAMBO,MANAS,150305,1078.0,0.0,163.18900461966604,0.0
LIMA,CANETE,ASIA,150502,6639.0,3.237783871968618,33.84427103569815,1.0
LIMA,CANETE,CALANGO,150503,2228.0,0.0,62.66786452872531,0.0
LIMA,CANETE,CERRO AZUL,150504,7132.0,13.019120801679861,7.441684567442513,10.0
LIMA,CANETE,CHILCA,150505,14559.0,1.8209098299765902,40.5350933452847,100.0
LIMA,CANETE,COAYLLO,150506,1032.0,1.4439177296078947,45.94043143604652,1.0
LIMA,CANETE,IMPERIAL,150507,36465.0,10.882935513721026,12.41971127168518,6.0
LIMA,CANETE,LUNAHUANA,150508,4904.0,1.8358099425472767,50.20771396941273,1.0
LIMA,CANETE,MALA,150509,27931.0,1.311924915655268,47.32408133930042,1.0
LIMA,CANETE,NUEVO IMPERIAL,150510,19033.0,8.36473648408586,17.73438131156413,4.0
LIMA,CANETE,PACARAN,150511,1704.0,0.0,69.29743667605634,0.0
LIMA,CANETE,QUILMANA,150512,13466.0,5.57448691512732,23.058678878805882,1.0
LIMA,CANETE,SAN ANTONIO,150513,3640.0,1.2684442212139098,48.82828582692308,7.5
LIMA,CANETE,SAN LUIS,150514,12058.0,12.6367836476753,5.157066197603251,9.5
LIMA,CANETE,SAN VICENTE DE CANETE,150501,48338.0,14.022981661659353,9.18670124973175,10.0
LIMA,CANETE,SANTA CRUZ DE FLORES,150515,2583.0,0.8017631218041525,53.81978428377855,4.0
LIMA,CANETE,ZUNIGA,150516,1643.0,0.0,79.71497364576993,0.0
LIMA,CANTA,ARAHUAY,150402,713.0,0.0,83.22575736325385,0.0
LIMA,CANTA,CANTA,150401,3074.0,0.0,96.74264781327261,0.0
LIMA,CANTA,HUAMANTANGA,150403,1238.0,0.0,110.24365113893377,0.0
LIMA,CANTA,HUAROS,150404,920.0,0.0,120.59142820000001,0.0
LIMA,CANTA,LACHAQUI,150405,985.0,0.0,107.87752190862943,0.0
LIMA,CANTA,SAN BUENAVENTURA,150406,515.0,0.0,95.53714316504855,0.0
LIMA,CANTA,SANTA ROSA DE QUIVES,150407,6213.0,0.606158911710234,39.40933221873492,25.0
LIMA,HUARAL,ATAVILLOS ALTO,150602,976.0,0.0,133.37902663934426,0.0
LIMA,HUARAL,ATAVILLOS BAJO,150603,1430.0,0.0,91.91940950349651,0.0
LIMA,HUARAL,AUCALLAMA,150604,15880.0,13.849929970400947,14.85944310938287,13.0
LIMA,HUARAL,CHANCAY,150605,49523.0,15.680655784515691,4.879232475637583,11.0
LIMA,HUARAL,HUARAL,150601,89993.99999999999,16.63512906187464,3.9603891138759257,6.5
LIMA,HUARAL,IHUARI,150606,2701.0,0.0,117.22862196741947,0.0
LIMA,HUARAL,LAMPIAN,150607,519.0,0.0,89.7169118362235,0.0
LIMA,HUARAL,PACARAOS,150608,747.0,0.0,123.24527093708167,0.0
LIMA,HUARAL,SAN MIGUEL DE ACOS,150609,754.0,0.0,87.75669431034483,0.0
LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,150610,1200.0,0.0,129.3619543083333,0.0
LIMA,HUARAL,SUMBILCA,150611,1171.0,0.0,108.33229853543979,0.0
LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,150612,544.0,0.0,103.56122727941177,0.0
LIMA,HUAROCHIRI,ANTIOQUIA,150702,1495.0,0.0,71.63529355183945,0.0
LIMA,HUAROCHIRI,CALLAHUANCA,150703,2405.0,0.7092394939587494,36.67204573804573,2.0
LIMA,HUAROCHIRI,CARAMPOMA,150704,1161.0,0.0,85.5543108010336,0.0
LIMA,HUAROCHIRI,CHICLA,150705,6885.0,0.8352157799924577,55.44140215453885,1.0
LIMA,HUAROCHIRI,CUENCA,150706,392.0,0.0,110.85653045918369,0.0
LIMA,HUAROCHIRI,HUACHUPAMPA,150707,1566.0,0.013350145308157193,60.517694749680714,0.0
LIMA,HUAROCHIRI,HUANZA,150708,1855.0,0.0,89.26590286792452,0.0
LIMA,HUAROCHIRI,HUAROCHIRI,150709,1593.0,0.0,152.96445853107346,0.0
LIMA,HUAROCHIRI,LAHUAYTAMBO,150710,837.0,0.0,101.44682082437275,0.0
LIMA,HUAROCHIRI,LANGA,150711,1056.0,0.0,122.34055382575758,0.0
LIMA,HUAROCHIRI,LARAOS,150712,1234.0,0.0,92.29950247974067,0.0
LIMA,HUAROCHIRI,MARIATANA,150713,1419.0,0.0,149.02653981677238,0.0
LIMA,HUAROCHIRI,MATUCANA,150701,4725.0,11.584688614972329,1.613913599111111,3.0
LIMA,HUAROCHIRI,RICARDO PALMA,150714,5769.0,5.180450386386873,8.751165855434218,69.0
LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,150715,1429.0,0.0,76.49082410776766,0.0
LIMA,HUAROCHIRI,SAN ANTONIO,150716,4516.0,5.166203906205267,43.779108593888395,112.0
LIMA,HUAROCHIRI,SAN BARTOLOME,150717,1832.0,6.200450235367868,30.471379649563325,4.0
LIMA,HUAROCHIRI,SAN DAMIAN,150718,1489.0,0.0,118.97885755876428,0.0
LIMA,HUAROCHIRI,SAN JUAN DE IRIS,150719,1013.0,0.0,83.79478281342546,0.0
LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,150720,484.0,0.0,136.56569126033057,0.0
LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,150721,1697.0,0.0,159.23124379493223,0.0
LIMA,HUAROCHIRI,SAN MATEO,150722,5318.0,6.42966205799654,26.389554344490403,1.0
LIMA,HUAROCHIRI,SAN MATEO DE OTAO,150723,1833.0,0.33870665894386337,45.85559946317512,2.5
LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,150724,1195.0,0.07274473640094468,62.150641297071125,1.0
LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,150725,262.0,0.0,152.01642820610687,0.0
LIMA,HUAROCHIRI,SANGALLAYA,150726,726.0,0.0,161.62931185950413,0.0
LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,150727,2258.0,6.386583050319413,22.895033728963686,12.0
LIMA,HUAROCHIRI,SANTA EULALIA,150728,10637.0,4.096034622290149,10.99498196860017,20.0
LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,150729,575.0,0.0,141.94419688695652,0.0
LIMA,HUAROCHIRI,SANTIAGO DE TUNA,150730,666.0,0.0635748577866769,59.381642677177176,1.0
LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,150731,2936.0,0.06338740776984568,54.15933686307903,3.0
LIMA,HUAROCHIRI,SURCO,150732,1834.0,10.062326995340108,14.285571034896401,3.0
LIMA,HUAURA,AMBAR,150802,2825.0,0.0,71.08836609911505,0.0
LIMA,HUAURA,CALETA DE CARQUIN,150803,6091.0,24.340570425640898,4.290861237563618,9.0
LIMA,HUAURA,CHECRAS,150804,1492.0,0.0,122.20119022453085,0.0
LIMA,HUAURA,HUACHO,150801,55447.0,25.70596126185068,2.463437697260447,9.0
LIMA,HUAURA,HUALMAY,150805,26808.0,25.75952468785509,2.7083848436287674,9.0
LIMA,HUAURA,HUAURA,150806,31425.0,22.851608371435624,8.301148831535402,9.0
LIMA,HUAURA,LEONCIO PRADO,150807,2012.0,0.0,77.99518678429422,0.0
LIMA,HUAURA,PACCHO,150808,2055.0,0.0,105.53478702919708,0.0
LIMA,HUAURA,SANTA LEONOR,150809,1521.0,0.0,131.23565626561472,0.0
LIMA,HUAURA,SANTA MARIA,150810,27967.0,25.411722603200484,3.4217105509421817,9.0
LIMA,HUAURA,SAYAN,150811,22418.0,5.990487905329626,39.956325944241236,8.5
LIMA,HUAURA,VEGUETA,150812,19629.0,24.04204315004956,11.351862110764685,9.0
LIMA,LIMA,ANCON,150102,33367.0,10.74594817615622,11.158334,218.0
LIMA,LIMA,ATE,150103,478278.0,28.976094394431417,0.31833333,232.0
LIMA,LIMA,BARRANCO,150104,33903.0,32.12179653449131,4.7683334,230.0
LIMA,LIMA,BRENA,150105,81909.0,35.20006674920683,3.0566666,232.0
LIMA,LIMA,CARABAYLLO,150106,213733.0,14.056012658651904,6.801159308049997,229.5
LIMA,LIMA,CHACLACAYO,150107,41110.0,11.29366507331474,12.048333,228.0
LIMA,LIMA,CHORRILLOS,150108,286977.0,31.379712933989545,0.64666665,230.0
LIMA,LIMA,CIENEGUILLA,150109,26725.0,11.164523241630652,20.936028406173996,152.5
LIMA,LIMA,COMAS,150110,486977.0,24.15332449229659,1.685,230.0
LIMA,LIMA,EL AGUSTINO,150111,180262.0,35.40156538396817,1.6633333,232.0
LIMA,LIMA,INDEPENDENCIA,150112,207647.0,31.888175084100546,4.265,232.0
LIMA,LIMA,JESUS MARIA,150113,66171.0,37.134564805465814,2.02,232.0
LIMA,LIMA,LA MOLINA,150114,132498.0,29.289957090498604,2.75,232.0
LIMA,LIMA,LA VICTORIA,150115,192724.0,37.90415821848991,0.13666667,232.0
LIMA,LIMA,LIMA,150101,299493.0,35.709834038502635,2.87,232.0
LIMA,LIMA,LINCE,150116,55242.0,37.64487361235727,1.0366666,232.0
LIMA,LIMA,LOS OLIVOS,150117,318140.0,28.383555664577656,3.0283334,232.0
LIMA,LIMA,LURIGANCHO,150118,169359.0,6.995882313170526,1.6233333,200.0
LIMA,LIMA,LURIN,150119,62958.0,14.175980532347264,14.143941746179992,219.5
LIMA,LIMA,MAGDALENA DEL MAR,150120,50764.0,33.82613450677334,4.6683335,230.0
LIMA,LIMA,MIRAFLORES,150122,85065.0,35.46235541297498,3.4266667,232.0
LIMA,LIMA,PACHACAMAC,150123,68441.0,11.65053499243151,17.573019871159097,213.0
LIMA,LIMA,PUCUSANA,150124,10663.0,1.208612751329022,43.44219207427553,78.5
LIMA,LIMA,PUEBLO LIBRE,150121,74164.0,35.13051451141336,1.4783334,232.0
LIMA,LIMA,PUENTE PIEDRA,150125,233602.0,15.927364913967581,1.725,230.0
LIMA,LIMA,PUNTA HERMOSA,150126,5762.0,10.224071727337266,22.347299597709128,210.0
LIMA,LIMA,PUNTA NEGRA,150127,5284.0,9.609821657193015,23.29273999716124,208.5
LIMA,LIMA,RIMAC,150128,176169.0,35.47449635475233,3.8283334000000004,232.0
LIMA,LIMA,SAN BARTOLO,150129,6523.0,6.869457020689015,28.166766514640504,145.0
LIMA,LIMA,SAN BORJA,150130,105076.0,35.669873771083715,0.90166664,232.0
LIMA,LIMA,SAN ISIDRO,150131,58056.0,37.149893676804,1.0466666,232.0
LIMA,LIMA,SAN JUAN DE LURIGANCHO,150132,898443.0,34.665194377619954,3.895,232.0
LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,362643.0,31.35898288844955,0.875,232.0
