department,province,district,ubigeo,poblacion,n_puntos,poblacion_sin_ruta,t_medio_min,t_mediano_min,t_p90_min,km_medio_red,gini_tiempo,pob_hasta_30min,share_hasta_30min,share_banda_0_30min,pob_hasta_60min,share_hasta_60min,share_banda_30_60min,pob_hasta_120min,share_hasta_120min,share_banda_60_120min,share_mas_120min,pob_mas_120min
ANCASH,BOLOGNESI,COLQUIOC,020507,3096.0,2,0.0,51.222962231599084,48.97999954223633,52.6287318140229,63.726218144714984,0.022374991877622707,0.0,0.0,0.0,3096.0,1.0,1.0,3096.0,1.0,0.0,0.0,0.0
ANCASH,BOLOGNESI,HUALLANCA,020508,8295.0,3,0.0,105.70523139627099,101.09485147130457,108.71324733001128,144.23317532806672,0.020299240430239784,0.0,0.0,0.0,0.0,0.0,0.0,8295.0,1.0,1.0,0.0,0.0
ANCASH,BOLOGNESI,HUASTA,020509,2454.0,3,0.0,98.76032009295749,94.74779989285669,105.63409641862481,108.0168235828552,0.048715578360020495,0.0,0.0,0.0,0.0,0.0,0.0,2454.0,1.0,1.0,0.0,0.0
ANCASH,BOLOGNESI,HUAYLLACAYAN,020510,1279.0,2,0.0,98.91997644396105,98.02333068847656,100.26478208497514,91.88224470960246,0.007235892236260089,0.0,0.0,0.0,0.0,0.0,0.0,1279.0,1.0,1.0,0.0,0.0
ANCASH,BOLOGNESI,LA PRIMAVERA,020511,657.0,2,0.0,218.35219465978614,172.71531364440918,230.09506468200686,141.07169885504734,0.09092528254436216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,657.0
ANCASH,BOLOGNESI,MANGAS,020512,568.0,2,0.0,228.58978964577258,225.89332580566406,232.6344024122807,139.25595076654997,0.009428558280006327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,568.0
ANCASH,BOLOGNESI,PACLLON,020513,1522.0,3,0.0,116.61234056871291,111.90599184934334,120.7018517329775,116.4278802007006,0.033661058453418935,0.0,0.0,0.0,0.0,0.0,0.0,1319.0,0.866622864651774,0.866622864651774,0.13337713534822604,203.00000000000003
ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,020514,777.0,2,0.0,92.49067349231382,92.26575987542694,92.54515026610102,90.91902841104043,0.0010327890927425143,0.0,0.0,0.0,0.0,0.0,0.0,777.0,1.0,1.0,0.0,0.0
ANCASH,BOLOGNESI,TICLLOS,020515,978.0,3,0.0,76.77544931985118,76.99061947242886,77.61279064253264,80.2864066281933,0.010654471567446366,0.0,0.0,0.0,0.0,0.0,0.0,978.0,1.0,1.0,0.0,0.0
ANCASH,CARHUAZ,ACOPAMPA,020602,2488.0,2,0.0,3.9720907337795883,3.948333263397217,3.997012084453781,3.689650309047515,0.0039016578315421713,2488.0,1.0,1.0,2488.0,1.0,0.0,2488.0,1.0,0.0,0.0,0.0
ANCASH,CARHUAZ,AMASHCA,020603,1647.0,2,0.0,18.447177804739603,11.66676380954106,22.377353006048835,10.909225824028344,0.19943628289503734,1647.0,1.0,1.0,1647.0,1.0,0.0,1647.0,1.0,0.0,0.0,0.0
ANCASH,CARHUAZ,ANTA,020604,2314.0,2,0.0,18.742202014477993,14.640255461861106,20.01871729110269,14.926588580231266,0.10274332938408837,2314.0,1.0,1.0,2314.0,1.0,0.0,2314.0,1.0,0.0,0.0,0.0
ANCASH,CARHUAZ,ATAQUERO,020605,1498.0,2,0.0,17.14688643848944,13.102112599308143,17.723089756189754,12.436288736850143,0.0824401411240111,1498.0,1.0,1.0,1498.0,1.0,0.0,1498.0,1.0,0.0,0.0,0.0
ANCASH,CARHUAZ,CARHUAZ,020601,13826.0,4,0.0,14.69841708023676,14.31790147657789,27.366623049064756,6.94814745724227,0.4737908714968072,10533.5,0.7618617098220744,0.7618617098220744,13826.0,1.0,0.23813829017792565,13826.0,1.0,0.0,0.0,0.0
ANCASH,CARHUAZ,MARCARA,020606,8604.0,3,0.0,21.77212118127079,16.82155321660402,27.34460197951172,16.19790146933883,0.19555835075321515,8604.0,1.0,1.0,8604.0,1.0,0.0,8604.0,1.0,0.0,0.0,0.0
ANCASH,CARHUAZ,PARIAHUANCA,020607,1501.0,2,0.0,17.019745029345263,15.217643923174567,17.8888626469396,14.617631217148366,0.05787529820314696,1501.0,1.0,1.0,1501.0,1.0,0.0,1501.0,1.0,0.0,0.0,0.0
ANCASH,CARHUAZ,SAN MIGUEL DE ACO,020608,2552.0,2,0.0,29.91405675104793,25.603999552705364,30.02746647548248,22.145763741017884,0.03561648586775368,322.0,0.12617554858934169,0.12617554858934169,2552.0,1.0,0.8738244514106583,2552.0,1.0,0.0,0.0,0.0
ANCASH,CARHUAZ,SHILLA,020609,3280.0,3,0.0,13.91053004032228,14.612645397513473,15.441195919102304,11.438770647165253,0.08515672653537365,3280.0,1.0,1.0,3280.0,1.0,0.0,3280.0,1.0,0.0,0.0,0.0
ANCASH,CARHUAZ,TINCO,020610,2939.0,3,0.0,4.244416982716304,4.439035479624851,4.689140332619306,5.307422890067709,0.09106405304242371,2939.0,1.0,1.0,2939.0,1.0,0.0,2939.0,1.0,0.0,0.0,0.0
ANCASH,CARHUAZ,YUNGAR,020611,3159.0,2,0.0,15.474339745700567,15.351738374802325,15.493014606112808,15.472826406449297,0.002832051272827041,3159.0,1.0,1.0,3159.0,1.0,0.0,3159.0,1.0,0.0,0.0,0.0
ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS,020701,12235.0,4,0.0,114.8637510454796,106.84207706291134,122.9367271604992,71.05504858331092,0.05849608584847754,0.0,0.0,0.0,0.0,0.0,0.0,6617.0,0.5408255006129955,0.5408255006129955,0.4591744993870045,5618.0
ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,020702,3885.0,2,0.0,185.53764137061867,182.72166442871094,189.10292151955997,87.9154414958782,0.012852923948108441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3885.0
ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,020703,5702.0,2,0.0,160.0531524583274,153.94155465829635,159.90164100978427,105.76776868458256,0.007528379164405408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5702.0
ANCASH,CASMA,BUENA VISTA ALTA,020802,3937.0,3,0.0,15.94323653244627,11.904999732971191,23.40960074637434,14.438808658203559,0.2026870983219352,3242.0,0.8234696469392939,0.8234696469392939,3937.0,1.0,0.17653035306070608,3937.0,1.0,0.0,0.0,0.0
ANCASH,CASMA,CASMA,020801,29188.0,3,0.0,1.847928518095261,0.753333330154419,4.584385179255451,0.8783404298072582,0.45284930408646296,29188.0,1.0,1.0,29188.0,1.0,0.0,29188.0,1.0,0.0,0.0,0.0
ANCASH,CASMA,COMANDANTE NOEL,020803,2029.0,3,0.0,10.696020199666181,9.401122339339484,12.207980755964916,7.09074700812861,0.08820508460050502,2029.0,1.0,1.0,2029.0,1.0,0.0,2029.0,1.0,0.0,0.0,0.0
ANCASH,CASMA,YAUTAN,020804,7727.0,3,0.0,33.45111306092865,32.27353349587521,33.8905444082822,41.58577084803591,0.01093085751386591,705.0,0.09123851430050472,0.09123851430050472,7727.0,1.0,0.9087614856994952,7727.0,1.0,0.0,0.0,0.0
ANCASH,CORONGO,ACO,020902,543.0,2,0.0,105.8240605840806,101.6433334350586,108.57072870556452,95.97405858329647,0.020662644953488907,0.0,0.0,0.0,0.0,0.0,0.0,543.0,1.0,1.0,0.0,0.0
ANCASH,CORONGO,BAMBAS,020903,500.0,2,0.0,127.36197111511231,122.6909769007887,129.29019733328275,159.07503884887694,0.019159701621820457,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.318,0.318,0.6819999999999999,340.99999999999994
ANCASH,CORONGO,CORONGO,020901,1824.0,2,0.0,102.75057253921241,94.04670116664606,105.66000551653234,126.75149727704232,0.04090892178256689,0.0,0.0,0.0,0.0,0.0,0.0,1824.0,1.0,1.0,0.0,0.0
ANCASH,CORONGO,CUSCA,020904,2792.0,2,0.0,51.169883591397785,41.11000061035156,65.83229206409533,59.07031170481597,0.16181288845112463,0.0,0.0,0.0,2298.0,0.8230659025787965,0.8230659025787965,2792.0,1.0,0.17693409742120347,0.0,0.0
ANCASH,CORONGO,LA PAMPA,020905,1173.0,2,0.0,69.36108049163428,64.79295886606153,70.81992600172794,94.95301295912175,0.031237600921617203,0.0,0.0,0.0,0.0,0.0,0.0,1173.0,1.0,1.0,0.0,0.0
ANCASH,CORONGO,YANAC,020906,747.0,2,0.0,49.36793397548527,48.97971842704563,49.58394417369038,68.35472569599688,0.004339761325865443,0.0,0.0,0.0,747.0,1.0,1.0,747.0,1.0,0.0,0.0,0.0
ANCASH,CORONGO,YUPAN,020907,759.0,2,0.0,105.12623057409395,104.30833435058594,104.30833435058594,134.21609591558203,0.007062599126629987,0.0,0.0,0.0,0.0,0.0,0.0,759.0,1.0,1.0,0.0,0.0
ANCASH,HUARAZ,COCHABAMBA,020102,2060.0,2,0.0,79.60133735878954,72.63595547466159,81.23786004024481,87.07797226396579,0.036720172255453765,0.0,0.0,0.0,0.0,0.0,0.0,2060.0,1.0,1.0,0.0,0.0
ANCASH,HUARAZ,COLCABAMBA,020103,653.0,2,0.0,66.44287281124004,50.03036272691817,76.03273880514926,77.76530958938014,0.13313778452192992,0.0,0.0,0.0,294.0,0.450229709035222,0.450229709035222,653.0,1.0,0.5497702909647779,0.0,0.0
ANCASH,HUARAZ,HUANCHAY,020104,2517.0,2,0.0,88.3250915139357,83.13833618164062,95.19583310074545,61.05870309101479,0.04943783084128339,0.0,0.0,0.0,0.0,0.0,0.0,2517.0,1.0,1.0,0.0,0.0
ANCASH,HUARAZ,HUARAZ,020101,56261.0,3,0.0,4.209371364683888,2.240000009536743,6.5255025348802755,3.0592916957373615,0.41482787261646425,56261.0,1.0,1.0,56261.0,1.0,0.0,56261.0,1.0,0.0,0.0,0.0
ANCASH,HUARAZ,INDEPENDENCIA,020105,62936.99999999999,5,0.0,5.401280042137201,2.246666669845581,14.33829113408763,2.9586241490985716,0.4642872583655059,62936.99999999999,1.0,1.0,62936.99999999999,1.0,0.0,62936.99999999999,1.0,0.0,0.0,0.0
ANCASH,HUARAZ,JANGAS,020106,4403.0,3,0.0,22.050896569433306,21.331105136112445,23.851554279175616,19.840593062068777,0.06890622912959776,4403.0,1.0,1.0,4403.0,1.0,0.0,4403.0,1.0,0.0,0.0,0.0
ANCASH,HUARAZ,LA LIBERTAD,020107,1294.0,2,0.0,83.61016879899793,80.30321976923592,84.62197818236281,78.64930069464988,0.018442196991065307,0.0,0.0,0.0,0.0,0.0,0.0,1294.0,1.0,1.0,0.0,0.0
ANCASH,HUARAZ,OLLEROS,020108,2581.0,3,0.0,13.883895572882574,11.56730832323695,15.685822545204843,12.978025029584078,0.09515697590475691,2581.0,1.0,1.0,2581.0,1.0,0.0,2581.0,1.0,0.0,0.0,0.0
ANCASH,HUARAZ,PAMPAS,020109,1320.0,2,0.0,113.01444514881481,108.14803448647655,114.97093990510781,104.78652054757782,0.02229063917827301,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,1.0,1.0,0.0,0.0
ANCASH,HUARAZ,PARIACOTO,020110,4461.0,2,0.0,41.78768103316717,40.14500045776367,43.87474751055241,54.39485494514881,0.028030851876978624,0.0,0.0,0.0,4461.0,1.0,1.0,4461.0,1.0,0.0,0.0,0.0
ANCASH,HUARAZ,PIRA,020111,3853.0,2,0.0,50.44599756537367,49.275543850765516,50.491107305309356,61.679461539828125,0.006002564439231306,0.0,0.0,0.0,3853.0,1.0,1.0,3853.0,1.0,0.0,0.0,0.0
ANCASH,HUARAZ,TARICA,020112,5344.0,3,0.0,16.137977834947094,15.885000228881836,16.670296357623837,11.621397362497753,0.01128124231726857,5344.0,1.0,1.0,5344.0,1.0,0.0,5344.0,1.0,0.0,0.0,0.0
ANCASH,HUARI,ANRA,021002,1800.0,2,0.0,78.90604268391927,77.41999816894531,81.06778680361234,56.875303514268666,0.014480552782690892,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,1.0,1.0,0.0,0.0
ANCASH,HUARI,CAJAY,021003,3018.0,2,0.0,15.831804490389612,14.156502019152427,16.16596684670158,11.86909585381439,0.04168602804880084,3018.0,1.0,1.0,3018.0,1.0,0.0,3018.0,1.0,0.0,0.0,0.0
ANCASH,HUARI,CHAVIN DE HUANTAR,021004,9088.0,3,0.0,42.671098274244386,40.539809778657016,45.949361138272806,44.936859619449564,0.05550036566799288,0.0,0.0,0.0,9088.0,1.0,1.0,9088.0,1.0,0.0,0.0,0.0
ANCASH,HUARI,HUACACHI,021005,2115.0,2,0.0,69.15212250116588,66.58999633789062,71.45898523089106,50.29659335449796,0.022528153345092727,0.0,0.0,0.0,0.0,0.0,0.0,2115.0,1.0,1.0,0.0,0.0
ANCASH,HUARI,HUACCHIS,021006,2055.0,3,0.0,133.9361528456936,132.15320123102248,136.45851370389343,93.34397201352456,0.013590784020414248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2055.0
ANCASH,HUARI,HUACHIS,021007,3758.0,3,0.0,72.39654785245578,54.989286047714934,84.11252395758987,60.38025100590258,0.17862120597178255,734.0,0.19531665779670038,0.19531665779670038,1276.0,0.339542309739223,0.14422565194252263,3758.0,1.0,0.660457690260777,0.0,0.0
ANCASH,HUARI,HUANTAR,021008,3010.0,2,0.0,36.744051477679385,34.361869544220326,37.58037256607063,30.539724608513207,0.031914010741133425,0.0,0.0,0.0,3010.0,1.0,1.0,3010.0,1.0,0.0,0.0,0.0
ANCASH,HUARI,HUARI,021001,9751.0,3,0.0,16.300928169831828,13.465413126685966,25.695749861665316,9.616378353040849,0.39849122868928744,9751.0,1.0,1.0,9751.0,1.0,0.0,9751.0,1.0,0.0,0.0,0.0
ANCASH,HUARI,MASIN,021009,1948.0,3,0.0,29.44971069124445,24.31731225518524,32.91146354966986,23.827923203885433,0.11722830225824021,771.0,0.3957905544147844,0.3957905544147844,1948.0,1.0,0.6042094455852156,1948.0,1.0,0.0,0.0,0.0
ANCASH,HUARI,PAUCAS,021010,2048.0,3,0.0,108.96266335994005,101.00136161337093,118.66788957980393,76.35845424607396,0.054715225136234835,0.0,0.0,0.0,0.0,0.0,0.0,1309.0,0.63916015625,0.63916015625,0.36083984375,739.0
ANCASH,HUARI,PONTO,021011,3476.0,2,0.0,46.30968418055492,45.50166702270508,47.50445274771349,35.07214852608526,0.013603112406235796,0.0,0.0,0.0,3476.0,1.0,1.0,3476.0,1.0,0.0,0.0,0.0
ANCASH,HUARI,RAHUAPAMPA,021012,739.0,2,0.0,25.475825757554485,23.323333740234375,27.712609620259997,21.249374301894914,0.05487949149840898,739.0,1.0,1.0,739.0,1.0,0.0,739.0,1.0,0.0,0.0,0.0
ANCASH,HUARI,RAPAYAN,021013,1752.0,2,0.0,146.3642215467479,141.71240840875765,149.10114867393904,101.43343483911802,0.017000696959701855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1752.0
ANCASH,HUARI,SAN MARCOS,021014,13916.0,4,0.0,45.49762198341821,26.584788536859882,70.15953627998564,43.32268213005921,0.3012471818598734,7390.5,0.5310793331417074,0.5310793331417074,8829.5,0.6344854843345789,0.10340615119287144,13916.0,1.0,0.36551451566542115,0.0,0.0
ANCASH,HUARI,SAN PEDRO DE CHANA,021015,2690.0,3,0.0,72.15554458873423,66.88002885396345,76.4586717864177,59.99607073560523,0.06184913627112221,0.0,0.0,0.0,591.0,0.21970260223048327,0.21970260223048327,2690.0,1.0,0.7802973977695167,0.0,0.0
ANCASH,HUARI,UCO,021016,1786.0,2,0.0,84.3809492745565,78.93333435058594,88.10907528660879,60.63542610587091,0.03444874781249263,0.0,0.0,0.0,0.0,0.0,0.0,1786.0,1.0,1.0,0.0,0.0
ANCASH,HUARMEY,COCHAPETI,021102,879.0,2,0.0,127.62725809247014,120.19000244140625,136.98955343807444,89.52130319640905,0.041368043922696995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,879.0
ANCASH,HUARMEY,CULEBRAS,021103,3145.0,3,0.0,27.691903955796185,19.831738221571413,34.92022295609414,27.630165884263565,0.1609499878784414,1417.0,0.4505564387917329,0.4505564387917329,3145.0,1.0,0.5494435612082671,3145.0,1.0,0.0,0.0,0.0
ANCASH,HUARMEY,HUARMEY,021101,21868.0,3,0.0,7.233705067015314,2.238333225250244,16.93521306272039,5.685373263260837,0.5742247072424165,18361.0,0.839628681177977,0.839628681177977,21868.0,1.0,0.16037131882202305,21868.0,1.0,0.0,0.0,0.0
ANCASH,HUARMEY,HUAYAN,021104,1085.0,2,0.0,80.01136033721784,44.084999084472656,112.07206441754492,53.81546174502043,0.2718924885428158,0.0,0.0,0.0,657.0,0.6055299539170507,0.6055299539170507,657.0,0.6055299539170507,0.0,0.39447004608294933,428.0
ANCASH,HUARMEY,MALVAS,021105,1045.0,2,0.0,98.08640811317845,81.538330078125,115.5183745537015,66.05899819187,0.11026638640345232,0.0,0.0,0.0,0.0,0.0,0.0,683.0,0.6535885167464115,0.6535885167464115,0.3464114832535885,362.0
ANCASH,HUAYLAS,CARAZ,021201,23648.0,3,0.0,4.559891379331219,2.734999895095825,7.16907206481916,2.3455381311516557,0.28868259748641145,23648.0,1.0,1.0,23648.0,1.0,0.0,23648.0,1.0,0.0,0.0,0.0
ANCASH,HUAYLAS,HUALLANCA,021202,955.0,2,0.0,74.39889925811927,56.94518680400677,84.15436939205135,53.47970459224042,0.12933761145667289,0.0,0.0,0.0,400.0,0.418848167539267,0.418848167539267,955.0,1.0,0.581151832460733,0.0,0.0
ANCASH,HUAYLAS,HUATA,021203,1646.0,2,0.0,29.49745201398217,26.192946602158216,29.665255580197268,16.542283235459543,0.030253225511901682,228.00000000000003,0.1385176184690158,0.1385176184690158,1646.0,1.0,0.8614823815309842,1646.0,1.0,0.0,0.0,0.0
ANCASH,HUAYLAS,HUAYLAS,021204,1894.0,2,0.0,57.06633504768863,51.51551878759821,59.2151032692384,38.927758157442085,0.049675322493080154,0.0,0.0,0.0,576.0,0.3041182682154171,0.3041182682154171,1894.0,1.0,0.6958817317845829,0.0,0.0
ANCASH,HUAYLAS,MATO,021205,2224.0,3,0.0,36.31890665369926,28.42802641089827,45.224206620441635,21.623917368676164,0.15688314743751985,626.0000000000001,0.2814748201438849,0.2814748201438849,2224.0,1.0,0.7185251798561151,2224.0,1.0,0.0,0.0,0.0
ANCASH,HUAYLAS,PAMPAROMAS,021206,8618.0,3,0.0,88.37097093914578,73.9464826345647,98.03475425444117,74.6836506628221,0.08720387626694259,0.0,0.0,0.0,0.0,0.0,0.0,8618.0,1.0,1.0,0.0,0.0
ANCASH,HUAYLAS,PUEBLO LIBRE,021207,6939.0,4,0.0,40.44880048897789,34.44383277241975,45.40692570264003,33.55117404246162,0.10042321115839303,377.0,0.054330595186626314,0.054330595186626314,6939.0,1.0,0.9456694048133737,6939.0,1.0,0.0,0.0,0.0
ANCASH,HUAYLAS,SANTA CRUZ,021208,4862.0,2,0.0,83.84586889093572,59.183686324813934,81.7807375091034,80.15961022182827,0.03983651726810333,0.0,0.0,0.0,331.0,0.06807897984368573,0.06807897984368573,4862.0,1.0,0.9319210201563143,0.0,0.0
ANCASH,HUAYLAS,SANTO TORIBIO,021209,1403.0,2,0.0,74.84889386504018,63.20656434372343,77.5653118921822,50.960865809249604,0.06509496777744717,0.0,0.0,0.0,319.0,0.22736992159657876,0.22736992159657876,1403.0,1.0,0.7726300784034212,0.0,0.0
ANCASH,HUAYLAS,YURACMARCA,021210,1835.0,2,0.0,83.03648911146117,76.49087588935649,85.0741761544338,76.11206034314729,0.0370105786856173,0.0,0.0,0.0,0.0,0.0,0.0,1835.0,1.0,1.0,0.0,0.0
ANCASH,MARISCAL LUZURIAGA,CASCA,021302,4792.0,2,0.0,11.882015558634457,11.234999656677246,11.234999656677246,7.825910625155263,0.052044340134433265,4792.0,1.0,1.0,4792.0,1.0,0.0,4792.0,1.0,0.0,0.0,0.0
ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,021303,1333.0,2,0.0,128.95218071790896,119.37151283284433,129.71829670719387,86.50152944463228,0.022021368195418,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.15303825956489123,0.15303825956489123,0.8469617404351087,1129.0
ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,021304,2320.0,2,0.0,89.30852682508271,89.27999877929688,89.27999877929688,60.14688929853768,0.0002895545442127556,0.0,0.0,0.0,0.0,0.0,0.0,2320.0,1.0,1.0,0.0,0.0
ANCASH,MARISCAL LUZURIAGA,LLAMA,021305,1392.0,2,0.0,66.8816186532207,66.19666290283203,67.3112363194057,45.17950050858246,0.008953793699019608,0.0,0.0,0.0,0.0,0.0,0.0,1392.0,1.0,1.0,0.0,0.0
ANCASH,MARISCAL LUZURIAGA,LLUMPA,021306,6066.0,2,0.0,93.13526639551603,86.27930645842652,92.4251972291853,55.74376450565991,0.008367035726704275,0.0,0.0,0.0,0.0,0.0,0.0,6066.0,1.0,1.0,0.0,0.0
ANCASH,MARISCAL LUZURIAGA,LUCMA,021307,3197.0,2,0.0,45.85060512672785,41.598087704013665,45.32495201345898,30.487116902255625,0.008451774088420683,0.0,0.0,0.0,3197.0,1.0,1.0,3197.0,1.0,0.0,0.0,0.0
ANCASH,MARISCAL LUZURIAGA,MUSGA,021308,1109.0,2,0.0,52.28352366964273,51.56666564941406,53.35875880493712,35.059755640055705,0.010953942954322282,0.0,0.0,0.0,1109.0,1.0,1.0,1109.0,1.0,0.0,0.0,0.0
ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,021301,3694.0,2,0.0,35.803816559383144,34.96327838100944,36.216654699639385,24.50873347263305,0.012880935472279753,0.0,0.0,0.0,3694.0,1.0,1.0,3694.0,1.0,0.0,0.0,0.0
ANCASH,OCROS,ACAS,021402,812.0,2,0.0,126.79788184518297,91.5487424175033,147.32174799521943,101.54336951871224,0.15030840914639498,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.44704433497536944,0.44704433497536944,0.5529556650246306,449.0
ANCASH,OCROS,CAJAMARQUILLA,021403,429.0,2,0.0,121.21008878765684,102.8309084151533,118.09284794279628,109.94465043216874,0.005653185935923455,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.018648018648018648,0.018648018648018648,0.9813519813519813,421.0
ANCASH,OCROS,CARHUAPAMPA,021404,752.0,3,0.0,144.1229499248748,137.43195792020222,150.12965476606146,92.50489295797145,0.029877694386445053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,752.0
ANCASH,OCROS,COCHAS,021405,1328.0,3,0.0,59.059839162481836,51.65666580200195,92.28215542497306,36.38419755682888,0.1030332004370198,0.0,0.0,0.0,1090.0,0.8207831325301205,0.8207831325301205,1328.0,1.0,0.17921686746987953,0.0,0.0
ANCASH,OCROS,CONGAS,021406,1215.0,3,0.0,122.16716436064293,117.97311894072732,126.91170717107839,108.81529561109504,0.02479815007633368,0.0,0.0,0.0,0.0,0.0,0.0,376.0,0.3094650205761317,0.3094650205761317,0.6905349794238683,839.0
ANCASH,OCROS,LLIPA,021407,843.0,2,0.0,150.774712179055,150.30667114257812,151.42042643229166,129.1993504860223,0.0023088482545512434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,843.0
ANCASH,OCROS,OCROS,021401,1375.0,2,0.0,120.19186062899503,119.63999938964844,120.69380901015808,109.01071219704367,0.002804990673019536,0.0,0.0,0.0,0.0,0.0,0.0,840.0000000000001,0.610909090909091,0.610909090909091,0.38909090909090904,534.9999999999999
ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,021408,572.0,2,0.0,147.9723239711948,139.75332641601562,160.2003713220116,127.53680820064945,0.04360021881209819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,572.0
ANCASH,OCROS,SAN PEDRO,021409,1472.0,2,0.0,69.436985777772,46.05500030517578,95.13811163814879,50.41357277009798,0.22441491817154358,0.0,0.0,0.0,981.0,0.6664402173913043,0.6664402173913043,1472.0,1.0,0.3335597826086957,0.0,0.0
ANCASH,OCROS,SANTIAGO DE CHILCAS,021410,423.0,2,0.0,137.58820409752235,134.79864379882812,137.92239965820312,120.74499706511801,0.006706157317330486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,423.0
ANCASH,PALLASCA,BOLOGNESI,021502,1465.0,2,0.0,144.48830228942245,142.15167236328125,147.16476959877826,140.0803335665029,0.010983549266969095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1465.0
ANCASH,PALLASCA,CABANA,021501,2810.0,2,0.0,141.2823623820132,134.45333862304688,148.80012217138568,171.95241436398325,0.03223546521237719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2810.0
ANCASH,PALLASCA,CONCHUCOS,021503,8054.0,3,0.0,129.06917768771578,110.08627834288437,154.26681164385948,115.41511400278195,0.11755886710182106,0.0,0.0,0.0,0.0,0.0,0.0,6721.0,0.834492177799851,0.834492177799851,0.16550782220014904,1333.0000000000002
ANCASH,PALLASCA,HUACASCHUQUE,021504,689.0,2,0.0,102.81352257140315,102.42833709716797,103.2127693806798,113.84153300203675,0.0024305690484384135,0.0,0.0,0.0,0.0,0.0,0.0,689.0,1.0,1.0,0.0,0.0
ANCASH,PALLASCA,HUANDOVAL,021505,1144.0,2,0.0,118.51587867736816,110.16000366210938,126.35582450077452,127.85629908021514,0.04369538852530863,0.0,0.0,0.0,0.0,0.0,0.0,709.0,0.6197552447552448,0.6197552447552448,0.3802447552447552,434.99999999999994
ANCASH,PALLASCA,LACABAMBA,021506,656.0,2,0.0,108.04309391393895,103.97833251953125,111.30664226065437,105.36442291445849,0.02167833910551309,0.0,0.0,0.0,0.0,0.0,0.0,656.0,1.0,1.0,0.0,0.0
ANCASH,PALLASCA,LLAPO,021507,688.0,2,0.0,136.9584466357564,136.9550018310547,136.9550018310547,149.0001713065214,2.482316303231702e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,688.0
ANCASH,PALLASCA,PALLASCA,021508,2688.0,2,0.0,91.38238593510219,88.36000061035156,94.0206536423197,99.47511110135487,0.019822280383361313,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,1.0,1.0,0.0,0.0
ANCASH,PALLASCA,PAMPAS,021509,7079.0,3,0.0,148.07186015485152,115.99700291414065,174.7154040007969,108.7091034297671,0.14443403516530195,0.0,0.0,0.0,0.0,0.0,0.0,3530.0,0.498658002542732,0.498658002542732,0.5013419974572679,3548.9999999999995
ANCASH,PALLASCA,SANTA ROSA,021510,1166.0,2,0.0,117.13214468587938,113.56224653132392,118.65644955040541,132.46058421846524,0.016101754461217532,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,1.0,1.0,0.0,0.0
ANCASH,PALLASCA,TAUCA,021511,3326.0,2,0.0,105.2218005695905,91.93499755859375,115.37590822852134,127.52696231697527,0.0710719721238664,0.0,0.0,0.0,0.0,0.0,0.0,1872.0,0.5628382441371016,0.5628382441371016,0.4371617558628984,1454.0
ANCASH,POMABAMBA,HUAYLLAN,021602,3702.0,2,0.0,18.63747676187821,14.372079377714027,18.751748944390464,12.402066907774493,0.056677525389757566,3702.0,1.0,1.0,3702.0,1.0,0.0,3702.0,1.0,0.0,0.0,0.0
ANCASH,POMABAMBA,PAROBAMBA,021603,6854.0,3,0.0,62.19497452917619,60.7066650390625,63.05033309524124,46.68920374709731,0.021593424838196595,0.0,0.0,0.0,0.0,0.0,0.0,6854.0,1.0,1.0,0.0,0.0
